	clade	species	ts	te	order	age
540	0.0	Mobula thurstoni	-13.052921872911114	-0.0	Myliobatiformes	13.052921872911114
541	0.0	Moerigaleus vitreodon	-38.48798113997778	-33.969401505300006	Carcharhiniformes	4.518579634677771
542	0.0	Mollisquama parini	-4.828128261488889	-0.0	Squaliformes	4.828128261488889
543	0.0	Mustelus biddlei	-59.94484399426666	-56.14270927940001	Carcharhiniformes	3.8021347148666536
544	0.0	Mustelus californicus	-1.0570377031555556	-0.0	Carcharhiniformes	1.0570377031555556
545	0.0	Mustelus henlei	-0.8885130928555556	-0.0	Carcharhiniformes	0.8885130928555556
546	0.0	Mustelus lunulatus	-9.31077534277778	-0.0	Carcharhiniformes	9.31077534277778
547	0.0	Mustelus vanderhoefti	-58.15377656780001	-34.473785715755554	Carcharhiniformes	23.679990852044455
548	0.0	Mustelus whitei	-55.52436994763333	-39.498421528444446	Carcharhiniformes	16.025948419188886
549	0.0	Myledaphus araucanus	-73.08909060271111	-66.16032126945555	Rhinopristiformes	6.928769333255559
550	0.0	Myledaphus bipartitus	-83.76285594027777	-65.83932294993332	Rhinopristiformes	17.923532990344455
551	0.0	Myledaphus pustulosus	-71.39584441566667	-65.90926109207777	Rhinopristiformes	5.486583323588903
552	0.0	Myledaphus tritus	-93.93720519375556	-89.00500683056667	Rhinopristiformes	4.932198363188888
553	0.0	Myliobatis americanus	-11.345018088011113	-6.969411868655554	Myliobatiformes	4.375606219355559
554	0.0	Myliobatis aquila	-35.148976068299994	-0.0	Myliobatiformes	35.148976068299994
555	0.0	Myliobatis bothriodon	-49.33923912875556	-38.68155181444445	Myliobatiformes	10.657687314311111
556	0.0	Myliobatis californica	-23.44740756743333	-0.0	Myliobatiformes	23.44740756743333
557	0.0	Myliobatis dixoni	-78.40568914200001	-34.72385030848889	Myliobatiformes	43.68183883351112
558	0.0	Myliobatis faujasii	-12.882574110211111	-6.322182772655555	Myliobatiformes	6.560391337555556
559	0.0	Myliobatis freminvillei	-0.9499072185222224	-0.0	Myliobatiformes	0.9499072185222224
560	0.0	Myliobatis gigas	-17.23122804033333	-9.740414506011112	Myliobatiformes	7.4908135343222195
561	0.0	Myliobatis moorabbinensis	-9.235169020144443	-1.8126439807777777	Myliobatiformes	7.422525039366666
562	0.0	Myliobatis oweni	-47.62980122523334	-4.503901241288889	Myliobatiformes	43.12589998394445
563	0.0	Myliobatis pachyodon	-18.599595484366667	-9.477830741811111	Myliobatiformes	9.121764742555555
564	0.0	Myliobatis plicatilis	-34.40850059727778	-17.818509260577777	Myliobatiformes	16.589991336700002
565	0.0	Myliobatis raouxi	-62.43778017527778	-36.57049152991111	Myliobatiformes	25.86728864536667
566	0.0	Myliobatis serratus	-34.59553245987778	-23.27002963545556	Myliobatiformes	11.32550282442222
567	0.0	Myliobatis sinhaleyus	-18.787970983688886	-11.464986540033337	Myliobatiformes	7.32298444365555
568	0.0	Myliobatis striatus	-59.955076944755554	-2.408627327633333	Myliobatiformes	57.54644961712222
569	0.0	Myliobatis sulcidens	-62.65701533333333	-56.50361287866667	Myliobatiformes	6.153402454666654
570	0.0	Myliobatis tenuicaudatus	-2.6559434254111114	-0.0	Myliobatiformes	2.6559434254111114
571	0.0	Myliobatis toliapicus	-55.488284059388896	-31.824403288044444	Myliobatiformes	23.663880771344452
572	0.0	Myliobatis vicomicanus	-16.32576389824445	-8.8577501275	Myliobatiformes	7.4680137707444505
573	0.0	Myliobatis wurnoensis	-74.46220798088888	-52.32170676618889	Myliobatiformes	22.140501214699988
574	0.0	Myliodasyatis meskalaensis	-65.80036680504445	-61.80258752182223	Myliobatiformes	3.997779283222215
575	0.0	Nanocetorhinus tuberculatus	-21.736854152211112	-15.979773563600004	incertae_sedis	5.7570805886111085
576	0.0	Nanocorax crassus	-101.9319164497778	-93.61057012583332	Lamniformes	8.321346323944482
577	0.0	Nanocorax microserratodon	-89.4166497939	-72.52735564574444	Lamniformes	16.88929414815557
578	0.0	Nasolamia velox	-10.267782258955554	-0.0	Carcharhiniformes	10.267782258955554
579	0.0	Nebrius bequaerti	-65.93757157964444	-61.71486045946666	Orectolobiformes	4.2227111201777845
580	0.0	Nebrius blanckenhorni	-55.46300681686666	-38.91221755002222	Orectolobiformes	16.55078926684444
581	0.0	Nebrius obliquus	-56.43849911138889	-12.98319377497778	Orectolobiformes	43.455305336411115
582	0.0	Nebrius thielensis	-63.090669055655546	-34.078335696688896	Orectolobiformes	29.01233335896665
583	0.0	Negaprion brevirostris	-23.96664302728889	-0.0	Carcharhiniformes	23.96664302728889
584	0.0	Negaprion eurybathrodon	-43.82797559038889	-0.0592210364888889	Carcharhiniformes	43.7687545539
585	0.0	Negaprion frequens	-47.259003820688896	-7.887507972944445	Carcharhiniformes	39.37149584774445
586	0.0	Negaprion gilmorei	-48.83832127931111	-33.90110157944444	Carcharhiniformes	14.937219699866667
587	0.0	Notidanodon brotzeni	-65.80270989857777	-49.21389092645556	Hexanchiformes	16.588818972122212
588	0.0	Notidanodon lanceolatus	-137.8709347322889	-103.73043704981112	Hexanchiformes	34.140497682477786
589	0.0	Notidanodon loozi	-61.23490961395555	-51.60046981786667	Hexanchiformes	9.634439796088884
590	0.0	Notidanodon pectinatus	-83.94113370531112	-72.08662529513333	Hexanchiformes	11.854508410177786
591	0.0	Notoramphoscyllium woodwardi	-56.03000519177778	-39.57201162757778	Orectolobiformes	16.457993564200002
592	0.0	Notorynchus cepedianus	-28.261899227133338	-0.0	Hexanchiformes	28.261899227133338
593	0.0	Notorynchus kempi	-48.20459946775556	-34.02289505741111	Hexanchiformes	14.181704410344445
594	0.0	Notorynchus lawleyi	-6.558278188077778	-1.6223219949222225	Hexanchiformes	4.935956193155556
595	0.0	Notorynchus primigenius	-57.80684022094444	-2.190156928022222	Hexanchiformes	55.61668329292222
596	0.0	Notorynchus serratissimus	-65.01657753133335	-7.637680679733332	Hexanchiformes	57.37889685160002
597	0.0	Odontaspis aculeatus	-83.4373061721222	-66.04669607975555	Lamniformes	17.390610092366657
598	0.0	Odontaspis ferox	-25.126039228222226	-0.0	Lamniformes	25.126039228222226
599	0.0	Odontaspis gigas	-117.12353884016666	-80.60851982429999	Lamniformes	36.51501901586667
600	0.0	Odontaspis grandis	-83.60746322166668	-72.41025672544444	Lamniformes	11.197206496222236
601	0.0	Odontaspis molassica	-22.559472595800003	-11.40653306551111	Lamniformes	11.152939530288892
602	0.0	Odontaspis studeri	-138.9706206100111	-127.8285752746889	Lamniformes	11.142045335322209
603	0.0	Odontaspis vincenti	-60.26718893663335	-41.31960337448889	Lamniformes	18.94758556214446
604	0.0	Odontaspis watinensis	-94.34169592968888	-89.3732345237889	Lamniformes	4.968461405899987
605	0.0	Odontaspis winkleri	-65.48178058727777	-28.9594663057	Lamniformes	36.52231428157776
606	0.0	Odontorhytis pappenheimi	-54.94588159243333	-32.30035693155555	incertae_sedis	22.645524660877783
607	0.0	Oligodalatias jordani	-34.151669556211104	-26.541941205433336	Squaliformes	7.609728350777768
608	0.0	Onchopristis dunklei	-130.38069121605554	-73.06116900756668	Rajiformes	57.31952220848886
609	0.0	Onchopristis numidus	-144.91603561601113	-59.95180243897777	Rajiformes	84.96423317703335
610	0.0	Onchosaurus pharao	-96.38287472245555	-66.18844752603334	Rajiformes	30.19442719642221
611	0.0	Onchosaurus radicalis	-91.73630785235557	-71.42489890943332	Rajiformes	20.31140894292224
612	0.0	Orectoloboides angulatus	-101.90953305623334	-93.62889258167776	Orectolobiformes	8.280640474555582
613	0.0	Orectoloboides parvula	-114.54325937461113	-102.09736106786666	Orectolobiformes	12.445898306744468
614	0.0	Orectoloboides reyndersi	-49.9122051033	-36.44754390715555	Orectolobiformes	13.464661196144455
615	0.0	Orectolobus gippslandicus	-24.5099777585	-2.2060744718	Orectolobiformes	22.3039032867
616	0.0	Orectolobus ziegenhinei	-51.17678486838889	-38.7291099138	Orectolobiformes	12.44767495458889
617	0.0	Orpodon heersensis	-61.9424029698111	-59.01835329952223	Lamniformes	2.9240496702888663
618	0.0	Orthechinorhinus davidae	-36.54960287711111	-27.049993272611115	Echinorhiniformes	9.499609604499998
619	0.0	Orthechinorhinus pfeili	-55.7025273499	-37.74413829887778	Echinorhiniformes	17.958389051022223
620	0.0	Otodus aksuaticus	-55.98824718537778	-38.87681037151111	Lamniformes	17.111436813866668
621	0.0	Otodus angustidens	-45.67609254623333	-2.6548995973777783	Lamniformes	43.02119294885555
622	0.0	Otodus auriculatus	-55.92660902052223	-5.794884473822221	Lamniformes	50.131724546700006
623	0.0	Otodus chubutensis	-24.195183511866663	-11.6452988829	Lamniformes	12.549884628966662
624	0.0	Otodus debrayi	-48.19252685560001	-37.37024842681111	Lamniformes	10.822278428788898
625	0.0	Otodus megalodon	-40.2172376073	-0.3573665121333333	Lamniformes	39.85987109516667
626	0.0	Otodus obliquus	-65.4033522125	-37.79566336648889	Lamniformes	27.607688846011108
627	0.0	Otodus obliquus 	-65.95599145901112	-55.785524890888894	Lamniformes	10.170466568122222
628	0.0	Otodus poseidoni poseidoni	-41.65903516832222	-34.81201507575557	Lamniformes	6.847020092566652
629	0.0	Otodus poseidoni turanensis	-41.60829861947778	-36.81865237712222	Lamniformes	4.789646242355559
630	0.0	Otodus poseidoni ustyurtensis	-41.28284620641112	-37.49428454951111	Lamniformes	3.788561656900015
631	0.0	Otodus sokolovi	-49.68135190126667	-30.99455334655556	Lamniformes	18.686798554711114
632	0.0	Otodus sokolovi caspiensis	-38.587612641933326	-34.68284881697778	Lamniformes	3.9047638249555447
633	0.0	Ouledia sigei	-55.75093208948888	-48.01911252807778	Myliobatiformes	7.7318195614111005
634	0.0	Oxynotus centrina	-7.302463696944446	-0.0	Squaliformes	7.302463696944446
635	0.0	Pachygaleus lefevrei	-59.79616263294446	-40.439209300588885	Carcharhiniformes	19.356953332355573
636	0.0	Pachygymnura attiai	-45.89009226035555	-34.23580429987778	Torpediniformes	11.654287960477774
637	0.0	Pachyhexanchus pockrandti	-139.0227356741778	-128.2569862831	Hexanchiformes	10.765749391077804
638	0.0	Pachyscyllium albigensis	-34.54006571911111	-26.99543769314444	Carcharhiniformes	7.544628025966674
639	0.0	Pachyscyllium braaschi	-27.807828207333333	-23.38641531525556	Carcharhiniformes	4.421412892077772
640	0.0	Pachyscyllium dachiardii	-33.496365213177775	-1.864284278233333	Carcharhiniformes	31.63208093494444
641	0.0	Pachyscyllium distans	-37.39918380128889	-2.083786495533334	Carcharhiniformes	35.31539730575556
642	0.0	Palaeoanacorax pawpawensis	-108.40955219861112	-89.06706943513333	Lamniformes	19.34248276347779
643	0.0	Palaeocarcharodon orientalis	-60.76310686382223	-52.56269094254445	Lamniformes	8.20041592127778
644	0.0	Palaeocentroscymnus horvathi	-21.819421554188885	-15.99841731598889	Squaliformes	5.821004238199995
645	0.0	Palaeogaleus brivesi	-69.12175614976667	-56.630571644133326	Carcharhiniformes	12.491184505633342
646	0.0	Palaeogaleus dahmanii	-71.8600534414	-65.1041771409889	Carcharhiniformes	6.755876300411103
647	0.0	Palaeogaleus faujasi	-79.20592377726668	-60.67003532398888	Carcharhiniformes	18.5358884532778
648	0.0	Palaeogaleus havreensis	-86.72998201275556	-72.62012449865556	Carcharhiniformes	14.1098575141
649	0.0	Palaeogaleus larachei	-62.35558700225555	-56.43076139313333	Carcharhiniformes	5.924825609122216
650	0.0	Palaeogaleus navarroensis	-72.06084231605557	-66.15683859367778	Carcharhiniformes	5.904003722377794
651	0.0	Palaeogaleus prior	-69.15016767345556	-60.9803596936	Carcharhiniformes	8.169807979855555
652	0.0	Palaeogaleus vincenti	-65.37771720748887	-48.35296372085555	Carcharhiniformes	17.024753486633323
653	0.0	Palaeohypotodus bronni	-72.26839675051112	-19.54426986672222	Lamniformes	52.7241268837889
654	0.0	Palaeohypotodus rutoti	-65.68875051332223	-21.366104437144443	Lamniformes	44.32264607617779
655	0.0	Palaeomyliobatis pirabensis	-23.28815621353333	-16.15788629	Myliobatiformes	7.13026992353333
656	0.0	Palaeorhincodon daouii	-62.05617038372222	-56.422389055022215	Orectolobiformes	5.633781328700003
657	0.0	Palaeorhincodon dartevellei	-56.10866946617778	-46.60722414842221	Orectolobiformes	9.501445317755568
658	0.0	Palaeorhincodon wardi	-55.48652938623333	-36.05454582362223	Orectolobiformes	19.4319835626111
659	0.0	Palaeoscyllium reticularis	-117.79410910661107	-100.37259968095556	Carcharhiniformes	17.421509425655515
660	0.0	Palaeotriakis subserratus	-86.71913600946667	-72.89188459763334	Carcharhiniformes	13.82725141183333
661	0.0	Paracorax jaekeli	-84.43629768621109	-72.45180553512222	Lamniformes	11.984492151088872
662	0.0	Paraechinorhinus riepli	-49.42595311164444	-40.95212914856667	Echinorhiniformes	8.47382396307777
663	0.0	Paraetmopterus nolfi	-55.383442401288896	-36.59412814454445	Squaliformes	18.789314256744447
664	0.0	Paragaleus antunesi	-7.880385087411111	-4.297366923944445	Carcharhiniformes	3.583018163466666
665	0.0	Paragaleus pulchellus	-23.787344399822217	-2.2270332490444447	Carcharhiniformes	21.56031115077777
666	0.0	Paragaleus tenuis	-26.34284163216667	-9.160061417388889	Carcharhiniformes	17.182780214777782
667	0.0	Paraheptranchias repens	-24.14949086628889	-11.4584637435	Hexanchiformes	12.69102712278889
668	0.0	Paraisurus amudarjensis	-121.85883512583332	-114.41624373162222	Lamniformes	7.442591394211107
669	0.0	Paraisurus compressus	-115.7142520402778	-96.6519417785	Lamniformes	19.062310261777796
670	0.0	Paraisurus macrorhiza	-113.84922946466666	-100.59323948475554	Lamniformes	13.25598997991112
671	0.0	Paranomotodon angustidens	-111.4073419864889	-66.10913009497777	Lamniformes	45.29821189151113
672	0.0	Paranomotodon toddi	-85.93667818022223	-66.10009724536667	Lamniformes	19.83658093485556
673	0.0	Paraorthacodus andersoni	-83.96221176686666	-66.24983651358889	Hexanchiformes	17.71237525327777
674	0.0	Paraorthacodus clarkii	-60.20762101060001	-56.27843404192222	Hexanchiformes	3.92918696867779
675	0.0	Paraorthacodus conicus	-83.7965781622111	-67.88240611572222	Hexanchiformes	15.914172046488886
676	0.0	Paraorthacodus eocaenus	-62.85491415056666	-53.830152494244444	Hexanchiformes	9.024761656322212
677	0.0	Paraorthacodus recurvus	-120.84767610386666	-94.2462880588	Hexanchiformes	26.601388045066656
678	0.0	Paraorthacodus rossi	-83.40516587602221	-73.21551918396666	Hexanchiformes	10.189646692055547
679	0.0	Parapalaeobates atlanticus	-84.21716294776665	-66.36457972427776	Rajiformes	17.852583223488892
680	0.0	Parapalaeobates glickmani	-86.73918374166666	-75.37349284553333	Rajiformes	11.36569089613333
681	0.0	Parapalaeobates pygmaeus	-85.74689899811112	-83.51851871173335	Rajiformes	2.228380286377771
682	0.0	Pararhincodon crochardi	-100.38970583976666	-53.70184685784445	Orectolobiformes	46.68785898192221
683	0.0	Pararhincodon germaini	-54.861866627577776	-36.70375309274444	Orectolobiformes	18.158113534833333
684	0.0	Pararhincodon groessensi	-83.37654964720001	-60.76403664214443	Orectolobiformes	22.612513005055575
685	0.0	Pararhincodon lehmani	-115.40303176183336	-93.7095378788	Orectolobiformes	21.693493883033355
686	0.0	Pararhincodon ornatus	-93.5934618628	-72.65586572744444	Orectolobiformes	20.937596135355562
687	0.0	Pararhincodon ypresiensis	-60.3363118858889	-46.97776338328889	Orectolobiformes	13.358548502600009
688	0.0	Parasquatina cappettai	-71.89754270523333	-60.13478342090001	Orectolobiformes	11.762759284333328
689	0.0	Parasquatina jarvisi	-86.74517294036667	-71.48510403132222	Orectolobiformes	15.260068909044449
690	0.0	Paratriakis curtirostris	-87.80300454444443	-58.23067372535555	Carcharhiniformes	29.572330819088883
691	0.0	Paratriakis decheni	-83.90709090977778	-71.48453560771111	Carcharhiniformes	12.42255530206667
692	0.0	Paratriakis robustus	-86.68254211166666	-73.3578434628	Carcharhiniformes	13.324698648866658
693	0.0	Paratriakis tenuis	-86.87593559438888	-73.65588279484446	Carcharhiniformes	13.220052799544419
694	0.0	Parotodus benedeni	-36.128443174500006	-0.0591202338222222	Lamniformes	36.069322940677786
695	0.0	Parotodus mangyshlakensis	-40.99576315877778	-33.91157466834445	Lamniformes	7.084188490433327
696	0.0	Parotodus pavlovi	-54.3837485095111	-36.72650359417778	Lamniformes	17.657244915333322
697	0.0	Peyeria libyca	-100.6901657434222	-93.25494524274444	Rhinopristiformes	7.435220500677758
698	0.0	Physogaleus alabamensis	-53.78974195106667	-12.697870553844446	Carcharhiniformes	41.09187139722222
699	0.0	Physogaleus americanus	-60.68521332328888	-46.994960967433336	Carcharhiniformes	13.690252355855542
700	0.0	Physogaleus contortus	-58.11773306658889	-2.855664187422222	Carcharhiniformes	55.26206887916667
701	0.0	Physogaleus hemmooriensis	-23.66232217725556	-11.674627807277778	Carcharhiniformes	11.987694369977783
702	0.0	Physogaleus huberensis	-41.57219935517777	-33.91161102792223	Carcharhiniformes	7.660588327255546
703	0.0	Physogaleus latus	-36.68472301141112	-8.768520516455554	Carcharhiniformes	27.91620249495557
704	0.0	Physogaleus minor	-63.67392662781112	-7.704958250711111	Carcharhiniformes	55.96896837710001
705	0.0	Physogaleus secundus	-62.92137289068889	-14.127802748333332	Carcharhiniformes	48.79357014235556
706	0.0	Physogaleus singularis	-24.028315939022225	-16.478515508833333	Carcharhiniformes	7.549800430188892
707	0.0	Physogaleus tertius	-59.80208978482222	-26.28046619233333	Carcharhiniformes	33.52162359248889
708	0.0	Platyrhina gigantea	-55.38632351721111	-47.70451785943333	Torpediniformes	7.68180565777778
709	0.0	Platyrhinoidis triseriata	-0.8850214806222221	-0.0	Rhinopristiformes	0.8850214806222221
710	0.0	Platyrhizodon barbei	-86.65753089976668	-72.69924580605557	Carcharhiniformes	13.958285093711112
711	0.0	Platyrhizodon gracilis	-87.21223793523333	-73.9757114351889	Carcharhiniformes	13.236526500044434
712	0.0	Platyrhizoscyllium jaegeri	-50.35334825005556	-36.844256570733336	Carcharhiniformes	13.509091679322225
713	0.0	Plesiozanobatus egertoni	-55.23853322733334	-48.69257002004445	Rhinopristiformes	6.545963207288892
714	0.0	Plicatolamna semiplicatus	-119.3091513582778	-88.52976978677778	Lamniformes	30.779381571500025
715	0.0	Plicatopristis strougoi	-83.29590027351111	-73.6758510103889	Rajiformes	9.620049263122212
716	0.0	Plicatoscyllium antiquum	-73.25467826056665	-66.41262374612224	Orectolobiformes	6.842054514444413
717	0.0	Plicatoscyllium derameei	-71.79793925103333	-66.08338188835555	Orectolobiformes	5.71455736267778
718	0.0	Plicatoscyllium gharbii	-72.15932814638889	-66.36084050124444	Orectolobiformes	5.798487645144448
719	0.0	Plicatoscyllium globidens	-84.2667309717111	-66.28542223482222	Orectolobiformes	17.981308736888877
720	0.0	Plicatoscyllium lehneri	-71.96457712853332	-65.94340257664444	Orectolobiformes	6.021174551888876
721	0.0	Plicatoscyllium minutum	-74.28246487497779	-33.102013608044444	Orectolobiformes	41.180451266933346
722	0.0	Plicatoscyllium pectinatum	-72.09401744499999	-66.1862336076	Orectolobiformes	5.90778383739999
723	0.0	Plicatoscyllium youssoufiaense	-71.99403851423332	-65.55516374424444	Orectolobiformes	6.438874769988885
724	0.0	Plinthicus kruibekensis	-37.127343364822224	-26.713590559433328	Myliobatiformes	10.413752805388896
725	0.0	Plinthicus stenodon	-29.026501013111112	-1.8743597784444443	Myliobatiformes	27.15214123466667
726	0.0	Porodermoides spanios	-64.89991281104444	-56.70735378075555	Carcharhiniformes	8.192559030288898
727	0.0	Posadaia nolfi	-100.53343376647778	-93.82208017937776	Lamniformes	6.711353587100021
728	0.0	Potamotrygon canaanorum	-33.02760679395556	-5.356737075211111	Rajiformes	27.670869718744452
729	0.0	Potamotrygon contamanensis	-30.728221821377783	-4.811368973277778	Rajiformes	25.916852848100007
730	0.0	Potamotrygon motoro	-15.548816327077777	-0.0	Rajiformes	15.548816327077777
731	0.0	Potamotrygon rajachloeae	-29.739929071922223	-4.922138593133333	Rajiformes	24.81779047878889
732	0.0	Potamotrygon ucayalensis	-46.74106095397778	-38.87102040365556	Rajiformes	7.870040550322223
733	0.0	Premontreia abbatei	-4.413255022033334	-1.7877205328444443	Carcharhiniformes	2.6255344891888894
734	0.0	Premontreia degremonti	-55.40118304183333	-40.77566648898888	Carcharhiniformes	14.625516552844445
735	0.0	Premontreia gilberti	-65.43724206887778	-30.62201026484444	Carcharhiniformes	34.81523180403334
736	0.0	Premontreia peypouqueti	-61.83409679141111	-56.29945011988889	Carcharhiniformes	5.534646671522225
737	0.0	Premontreia subulidens	-65.91792535454444	-43.82310659956666	Carcharhiniformes	22.09481875497778
738	0.0	Premontreia uralica	-39.177727511966665	-34.5643785467	Carcharhiniformes	4.613348965266667
739	0.0	Prionace glauca	-16.043391793144444	-0.0	Carcharhiniformes	16.043391793144444
740	0.0	Pristiophorus cirratus	-9.727652183644445	-0.0	Pristiophoriformes	9.727652183644445
741	0.0	Pristiophorus japonicus	-4.310659202355555	-0.0	Pristiophoriformes	4.310659202355555
742	0.0	Pristiophorus lacipidinensis	-48.73796630376668	-36.49289589612222	Pristiophoriformes	12.245070407644462
743	0.0	Pristiophorus laevis	-57.129292887788885	-32.73839338721111	Pristiophoriformes	24.390899500577774
744	0.0	Pristiophorus lanceolatus	-47.69745246586666	-1.8787268184444443	Pristiophoriformes	45.81872564742222
745	0.0	Pristiophorus palaeocenicus	-62.53098942458888	-56.29653383273333	Pristiophoriformes	6.23445559185555
746	0.0	Pristiophorus rupeliensis	-33.865973873122215	-26.93844479138889	Pristiophoriformes	6.927529081733326
747	0.0	Pristiophorus schroederi	-7.655214560911111	-0.0	Pristiophoriformes	7.655214560911111
748	0.0	Pristiophorus smithi	-83.26226150295557	-73.05825746557778	Pristiophoriformes	10.204004037377786
749	0.0	Pristiophorus striatus	-23.25159258907778	-16.138013506544443	Pristiophoriformes	7.113579082533338
750	0.0	Pristiophorus suevicus	-23.96233359571111	-1.7946460027444449	Pristiophoriformes	22.167687592966665
751	0.0	Pristiophorus tumidens	-113.50882993751112	-75.21067318892223	Pristiophoriformes	38.298156748588895
752	0.0	Pristis amblodon	-48.12889279275555	-14.955946195244444	Rhinopristiformes	33.17294659751111
753	0.0	Pristis aquitanicus	-44.3559164914	-6.318688430688889	Rhinopristiformes	38.037228060711115
754	0.0	Pristis hamatus	-47.431389571088886	-36.53713724833333	Rhinopristiformes	10.894252322755555
755	0.0	Pristis lathami	-55.50744941812222	-29.43382351788888	Rhinopristiformes	26.073625900233342
756	0.0	Pristis pectinata	-12.7167090566	-0.0	Rhinopristiformes	12.7167090566
757	0.0	Pristis pickeringi	-50.797908666177776	-17.8265189236	Rhinopristiformes	32.97138974257778
758	0.0	Pristis pristis	-9.353161400144446	-0.0	Rhinopristiformes	9.353161400144446
759	0.0	Pristis recurvidens	-26.544676803177776	-3.406537661444445	Rhinopristiformes	23.13813914173333
760	0.0	Proetmopterus hemmooriensis	-72.14269162071112	-66.07214167983334	Squaliformes	6.0705499408777825
761	0.0	Prohaploblepharus riegrafi	-89.92325592048888	-72.63595790536667	Carcharhiniformes	17.287298015122218
762	0.0	Proheterodontus creamridgensis	-72.31669282322221	-66.31491485729998	Heterodontiformes	6.00177796592223
763	0.0	Promyliobatis gazolai	-55.73683400821111	-48.33152838192222	Myliobatiformes	7.405305626288893
764	0.0	Propristis schweinfurthi	-54.24903708403332	-33.84951403896666	Rhinopristiformes	20.39952304506666
765	0.0	Prosopodon assafai	-69.2350456904889	-61.17868836364444	Myliobatiformes	8.056357326844463
766	0.0	Protocentrophorus steviae	-82.7068234996778	-74.24188865603331	Squaliformes	8.464934843644485
767	0.0	Protoginglymostoma ypresiensis	-59.19284428979999	-38.958114062666674	Orectolobiformes	20.23473022713332
768	0.0	Protoheptranchias lowei	-82.64306262473333	-73.60014273346667	Hexanchiformes	9.042919891266664
769	0.0	Protoheterodontus boussioni	-83.65337564532221	-72.21567508113334	Heterodontiformes	11.437700564188873
770	0.0	Protohimantura vorstmani	-25.85780838401111	-15.859892639966668	Myliobatiformes	9.997915744044443
771	0.0	Protolamna borodini	-85.88034531577776	-56.93917086505556	Lamniformes	28.9411744507222
772	0.0	Protolamna carteri	-101.51246887791112	-93.82248962984444	Lamniformes	7.6899792480666775
773	0.0	Protolamna sokolovi	-131.5323516496333	-75.16080825484444	Lamniformes	56.37154339478887
774	0.0	Protoplatyrhina hopii	-101.5133521356222	-88.39781514763334	Rajiformes	13.115536987988861
775	0.0	Protoplatyrhina renae	-91.94651495984444	-66.12008308429999	Rajiformes	25.826431875544444
776	0.0	Protoscyliorhinus lamaudi	-132.29336822074444	-103.06523141286668	Carcharhiniformes	29.22813680787776
777	0.0	Protospinax heterodon	-114.58356316368888	-94.23314114075556	Pristiophoriformes	20.350422022933316
778	0.0	Protosqualus barringtonensis	-101.53380494094444	-92.53147501223332	Squaliformes	9.00232992871112
779	0.0	Protosqualus glickmani	-114.32515602465556	-93.64041161358888	Squaliformes	20.684744411066674
780	0.0	Protosqualus pachyrhiza	-115.57406855170002	-100.1007646725889	Squaliformes	15.473303879111128
781	0.0	Protosqualus sigei	-114.66029291784444	-94.27625808000002	Squaliformes	20.384034837844425
782	0.0	Pseudabdounia claibornensis	-45.9820474878	-37.2450211946111	Carcharhiniformes	8.737026293188904
783	0.0	Pseudabdounia recticona	-55.81597017484444	-36.257353337022224	Carcharhiniformes	19.558616837822214
784	0.0	Pseudaetobatus belli	-55.81270044477779	-47.20341846158888	Myliobatiformes	8.609281983188907
785	0.0	Pseudaetobatus casieri	-52.30886959138889	-33.74308131658888	Myliobatiformes	18.565788274800013
786	0.0	Pseudaetobatus undulatus	-38.09366760282223	-33.918021973877785	Myliobatiformes	4.175645628944444
787	0.0	Pseudoapristurus nonstriatus	-24.012094751411112	-15.562564761277777	Carcharhiniformes	8.449529990133335
788	0.0	Pseudobatos matzensis	-59.99065021621111	-56.18461626482221	Rhinopristiformes	3.8060339513888977
789	0.0	Pseudobatos productus	-0.9981852521666668	-0.0042174086999999	Rhinopristiformes	0.9939678434666669
790	0.0	Pseudocarcharias kamoharai	-26.860273571522225	-0.0	Lamniformes	26.860273571522225
791	0.0	Pseudocarcharias rigida	-24.056854421577786	-14.988156161711114	Lamniformes	9.068698259866672
792	0.0	Pseudocorax affinis	-86.65051078606668	-60.99676494721111	Lamniformes	25.653745838855563
793	0.0	Pseudocorax duchaussoisi	-94.84407694077775	-90.10790741103332	Lamniformes	4.73616952974443
794	0.0	Pseudocorax granti	-93.89769236068886	-67.29725263958888	Lamniformes	26.60043972109999
795	0.0	Pseudocorax laevis	-92.26350013491113	-62.32319166998888	Lamniformes	29.940308464922246
796	0.0	Pseudodontaspis herbsti	-83.86683647171112	-66.87244814992222	Lamniformes	16.994388321788904
797	0.0	Pseudoechinorhinus mackinnoni	-65.33555529099999	-54.422821380466665	Echinorhiniformes	10.912733910533326
798	0.0	Pseudoginglymostoma brevicaudatum	-54.55950548284444	-0.0	Orectolobiformes	54.55950548284444
799	0.0	Pseudoginglymostoma idiri	-71.70721532167778	-66.65694097182222	Orectolobiformes	5.050274349855556
800	0.0	Pseudohypolophus ellipsis	-87.1672491373	-73.45773110317778	Rhinopristiformes	13.709518034122226
801	0.0	Pseudohypolophus lapilliferus	-112.81121691424444	-93.2490795178889	Rhinopristiformes	19.56213739635554
802	0.0	Pseudohypolophus mcnultyi	-128.22950023113333	-65.84907325496667	Rhinopristiformes	62.38042697616666
803	0.0	Pseudomegachasma casei	-100.8087633973	-93.7306767748111	Lamniformes	7.078086622488897
804	0.0	Pseudomegachasma comanchensis	-102.68723100913331	-90.3948112468222	Lamniformes	12.292419762311113
805	0.0	Pseudomyledaphus madseni	-92.14257359453332	-83.33182117742223	Rhinopristiformes	8.81075241711109
