	clade	genus	ts	te	ts.1	te.1	ts.2	te.2	ts.3	te.3	ts.4	te.4	ts.5	te.5	ts.6	te.6	ts.7	te.7	ts.8	te.8	ts.9	te.9
130	0.0	Gladioserratus	142.66664993943994	62.52380529313948	138.66314304512568	62.63561271791807	138.20167944386043	60.82117315486124	138.7350089084058	60.96932567386754	145.04560964639967	60.932575581826285	142.73371409529955	62.94454895495158	139.50668992565028	62.52800391523408	139.65142934800298	61.99481981358179	139.06255948275043	60.65237497941112	140.12662526176294	61.88026997895648
131	0.0	Glueckmanotodus	64.22046732282675	42.77744049608983	64.52983517479713	40.36466630894669	65.33021981717584	44.67157163890844	64.13478716287985	39.97799722034189	64.2257412630951	37.437766371560194	66.2389181074362	40.11833825428674	64.99967780770112	40.12993320283464	65.29555839191218	38.03695641691096	65.97173017507463	39.62911909477321	64.94864360538351	32.734945513038
132	0.0	Glyphis	24.313569473852503	0.0	22.512699623247237	0.0	24.95407404658331	0.0	25.271085246571857	0.0	25.00545538059977	0.0	24.93523287933986	0.0	25.289552525107467	0.0	24.48926731621052	0.0	24.250334479820545	0.0	25.376613241868604	0.0
133	0.0	Gomphogaleus	63.05474204804121	38.21248297372885	62.57439999633545	42.563877952146186	69.44323425315643	48.85233062258227	65.16419407443551	41.45819008529453	65.39050007246108	48.99184855681375	92.01150606732884	41.87916013753784	62.792136810124745	34.91220935157011	59.50073131211397	50.847980394317815	66.0265480554339	45.9158826290447	59.7711767578594	44.84914277784719
134	0.0	Gymnura	96.61044420266498	0.0	104.44706008868442	0.0	104.29106838654307	0.0	96.75448324229396	0.0	96.6424404881065	0.0	104.63445277211312	0.0	102.72795524796116	0.0	97.45462960753036	0.0	101.47769339128206	0.0	100.75259801880424	0.0
135	0.0	Haimirichia	128.21063247405644	71.16776362131871	125.30641583393106	66.99878052627436	110.44282140817808	78.09978991465393	117.99627533130187	70.77049885000261	132.24097213669037	66.81296937956442	121.53636605636456	73.37163283311847	131.6906621312024	67.10953556976283	113.79829867210285	84.77569922133199	132.90207758708624	74.97014537021482	108.81196121292167	74.49152252088041
136	0.0	Hamrabatis	104.49006067667844	67.30831706313697	104.03123549405711	65.96340446525396	103.24296500171484	67.0656958092497	103.65817927161989	66.0893692854884	112.74293382917	66.27934516197418	102.10668083511666	64.41738198826238	104.08166126846504	66.15965796608037	102.47203271962852	69.59136946916738	102.67750727740756	69.57933112441476	102.44069405667376	66.11962685309183
137	0.0	Hemigaleus	24.140570524530222	0.0	23.429301065148746	0.0	30.19998374817605	0.0	45.91161462858517	0.0	30.79066179806844	0.0	30.76127762719712	0.0	28.18386224747621	0.0	32.25438589617039	0.0	28.62060159210991	0.0	31.896210689591197	0.0
138	0.0	Hemipristis	72.81808127079589	0.0	71.2147269585707	0.0	98.13671206621292	0.0	69.26969083053896	0.0	75.25756908284328	0.0	82.83751947275537	0.0	90.73395299460712	0.0	89.92857655852981	0.0	68.84942677153532	0.0	94.70016511702192	0.0
139	0.0	Hemiscyllium	127.16838398961188	0.0	122.84354253637	0.0	126.09220761166652	0.0	120.92687379294624	0.0	122.09582035651198	0.0	121.25156595670929	0.0	126.292989851905	0.0	126.58844624557698	0.0	127.54893066122212	0.0	129.24316890063406	0.0
