	clade	species	ts	te	ts.1	te.1	ts.2	te.2	ts.3	te.3	ts.4	te.4	ts.5	te.5	ts.6	te.6	ts.7	te.7	ts.8	te.8	ts.9	te.9
265	0.0	Dasyatis_gigas	8.427025779973771	4.505540488181045	8.58528818585582	4.729678740000068	9.234941458611914	4.633325733744157	22.5151927067891	3.30379507937469	24.82287549128605	3.164655306097212	28.286769093078025	2.920371584792244	8.607372883274051	5.028966301895845	8.892485468204235	5.257709038699566	19.218366029321377	3.997195269157653	7.508652749190141	4.917908315273293
266	0.0	Dasyatis_hexagonalis	70.1224589403309	60.65923116877076	68.84656078232926	60.738848057928045	65.84164527265773	60.36859803818238	68.01924631279877	61.18269604495543	65.51914798773427	59.14822334706826	66.14914774572331	59.496840687415	68.63793165348063	60.899809726841866	66.0676609317657	61.04539320753176	67.94677003672379	60.86965663431475	68.44344778492066	61.11344805754995
267	0.0	Dasyatis_jaekeli	64.76094047837303	2.1709116875334376	65.4672151434622	41.794590324902536	64.49004047133536	39.537649681954456	64.81683051520436	40.179664254285605	65.23908410400722	8.063412577793384	63.35694545145323	36.93280991789736	64.98844004999238	6.218804489308054	64.22365351425242	40.07790704113864	66.39973805516843	15.450705871829586	64.57819679172847	23.684873058905406
268	0.0	Dasyatis_mahuliensis	23.26669327022709	2.779043564305593	16.325340457386798	4.46707578629522	11.021687740360973	3.574488159401421	14.528247489792562	4.036953067991492	8.654075268480778	6.188374234136076	22.977700345990996	2.795985148578441	9.667199561469191	5.737657926765071	9.71044274477155	5.224930337470109	18.60329458890297	3.4465837687268404	12.32800051915182	5.428821065829352
269	0.0	Dasyatis_minuta	19.32390982215744	10.370185559749707	17.083451410907067	11.823472029826304	20.469277355049147	9.400147909536912	18.76840752344828	13.416401930318589	18.28477132627545	9.850800687639788	16.760271358502393	14.362354050583512	19.52116263124938	8.849261118866952	17.022229659611625	12.244696739311635	16.699202884055943	14.261186468590996	19.76237481030262	11.285410100402066
270	0.0	Dasyatis_molinoensis	82.72970642131169	65.99827235646808	88.56336399876693	64.21894492001837	84.3631892907958	66.37387010345458	84.15422000361814	66.18898112498013	84.76475960338293	65.17448063472722	73.9133353688111	66.40617327962907	78.23182636909694	66.24244267745513	82.70654575553974	66.21393081708983	72.06499588280616	65.64699705426081	70.95095625144799	66.86960445646388
271	0.0	Dasyatis_nipponensis	28.23582288954966	3.9310715318612095	24.65554869677054	10.201249754355835	25.657806802646896	8.519321699417791	23.983281036582067	8.657446737272105	25.92249391396117	6.589400221437819	23.3402162100934	9.265141269550996	25.683381098024142	7.0149073527464525	26.797581697568283	12.511913845142836	25.162888597127065	8.197986502019951	23.07101938656661	10.084636694840754
272	0.0	Dasyatis_pastinaca	9.316182135258302	0.0	8.802700350040825	0.0	9.266451664264304	0.0	8.287435571530084	0.0	9.63429278030361	0.0	8.484850873642852	0.0	8.732652793467537	0.0	8.40591758196655	0.0	8.77462721137978	0.0	7.956160631893502	0.0
273	0.0	Dasyatis_ponsi	65.16641368863807	57.68372201755771	66.4802117628181	57.53915557859463	65.50152888484969	54.66739167016853	67.06726347457364	54.66614280691348	65.51398288827387	57.98826834796731	65.51389307078877	55.29814819576694	66.64253612650754	54.48101340639526	65.39335226542755	57.99734291408698	66.60493023785332	58.203701436137706	65.33974150130767	55.40586421794424
274	0.0	Dasyatis_probsti	25.784875865249543	10.86956638226779	23.796880073029328	12.524613171882054	24.50929470462137	11.931887508936324	23.672836975157978	11.972687691894812	24.9500379205739	11.0041550966528	24.501599927022063	11.886700787468296	25.441238109668603	11.744510948901096	24.0078610672754	11.3950129630511	26.01717262308001	11.893818225189223	25.152906311511813	12.376419510992056
275	0.0	Dasyatis_puercensis	65.74848754548775	64.23519958958039	66.40585557427205	61.87743351675337	65.10768926976004	62.38430814313017	68.89016967245192	57.63972456304692	65.65219681173124	62.23003363360199	66.10053491104651	58.83816184529619	64.666000059693	62.51411132358429	65.76408965144645	60.46050672261231	66.9445780659651	59.6352097595552	66.34339096180899	60.65094199028597
276	0.0	Dasyatis_rafinesquei	76.53772175437689	41.41785300674344	85.52647568090556	45.09833973512839	71.17281658784316	48.36270013202813	71.37317336136948	42.99986925502036	71.82860423943741	45.3470268987289	72.19530213848716	35.14666863135375	72.08813436394469	36.35886477782785	72.05687360191139	36.15600886199203	71.11930662468451	40.73294774606079	68.64230125847811	43.79027396167435
277	0.0	Dasyatis_rugosa	27.6545669947405	8.201244353011488	27.068068018773054	8.563347590773638	27.714728996910495	8.12004980916581	27.914549321031224	7.394564958970538	27.997422617219154	6.942412324000467	27.841432829376437	10.174478769940556	28.44601463998649	9.16632301001425	26.185479013327424	9.112024515061982	28.54295987349339	10.507316056586136	27.99803357486532	10.41305461281363
278	0.0	Dasyatis_schaefferi	76.73670649048665	65.63949492995809	85.43942650347749	63.57119605890149	84.25122559306143	66.20097556094171	83.2016411407984	65.7023048382709	84.14851913849128	65.66931818169837	76.12517690868954	66.41869213456881	80.4575821008459	65.8775644914053	80.50811966779145	66.21737334110553	72.04712946011077	65.61418963056313	70.81372156912064	66.9158908869762
279	0.0	Dasyatis_sinhaleyus	21.490044536589146	9.35264472777431	17.358861952531146	11.108849452030208	17.401101342882026	11.783751466105508	19.076063133675103	12.657946859959726	21.118237646852297	9.437997696006295	16.851129659916626	12.37553148832682	18.542120712270084	8.753432643570534	18.166870639125516	11.396894982048057	21.59311282971863	12.807687346432743	15.947089584426964	14.024111931920404
280	0.0	Dasyatis_strangulata	29.17001664454508	6.141883469755554	33.204843740269766	6.947059978350022	30.352404565071435	5.91466431491775	30.407214421380637	8.428109011092754	31.06502668112485	7.804370264165729	28.56023864651674	9.538962071213955	27.86874100437017	7.710081357845844	31.68031749036116	8.504224235477809	27.11919277562126	10.64037771615377	30.222923468944344	9.29054525271349
281	0.0	Dasyatis_sudrei	74.66203358792976	37.40385194605396	62.16290707756448	37.46641228815875	84.33498286153392	32.526209223010774	62.34850596660443	44.08502698457209	69.681178943554	29.60360889381489	63.20563679662714	36.30168134114356	85.07111207433273	42.352836278702966	60.94097961423525	40.1120395031383	61.908167938024505	38.10861726469725	63.043999688161406	38.64469087070999
282	0.0	Dasyatis_targionii	16.112419489546436	9.60980996065178	18.56509439836032	10.753424550719831	16.17505299704183	10.43329314006819	16.8967628078401	11.341702405211583	21.98195402592184	7.601756453738713	17.767379849451086	11.67765171985026	21.669526380602427	9.34938546411229	19.621334726624404	7.536044935956394	15.625162436063365	11.08741313195544	17.467794383607355	11.469742872072636
283	0.0	Dasyatis_tetraedra	70.19297570168268	60.76003428441038	69.07522256661936	60.97882391892992	65.68411460980074	60.68233030174138	68.11180923502121	61.05332965299658	65.63414670329207	61.65552838689266	66.1527274246004	60.90787770753962	68.94660709962541	60.81453444544363	65.5231811068218	60.94551321713181	67.98348165068631	60.76311796522741	68.69021880578424	60.61170369740152
284	0.0	Dasyatis_thierryi	63.24238268201672	37.260505215691296	59.45209111366914	41.85372903266243	61.00203579118386	37.838418785423926	63.50086649328367	40.87584704999612	63.9740762765487	39.592070905477854	63.71364979883969	34.95733097122148	63.247862776871486	36.95754599480621	60.99757707013561	33.52681462640318	64.87080243318258	36.44162206503756	63.1604009899168	31.72870230291653
285	0.0	Dasyatis_torrejonius	65.80219737911558	60.10728680025234	64.69041457565812	60.89693403225407	65.20668594213565	60.14030301540252	68.0554488328939	55.59788166965597	65.38037579156986	60.38758770773547	66.04256821957433	59.04473299889955	64.6933484485724	61.18064610129961	65.77233626887173	60.4021731950744	68.83532482689178	59.825191181199706	65.76792532231447	60.12217405119053
